employee_id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,dept,salary
506,0.71,0.65,4,263,2,1,0,1,technical,medium
507,0.98,0.65,4,263,2,1,0,0,sales,medium
508,0.68,0.74,4,263,2,1,0,0,technical,medium
509,0.95,0.71,3,263,2,1,0,0,sales,medium
510,0.65,0.86,4,264,2,1,0,0,hr,low
511,0.6,0.68,4,264,2,1,0,0,RandD,low
512,0.49,0.6,4,264,2,1,0,0,product_mng,low
513,0.49,0.6,4,264,2,1,0,0,product_mng,low
514,0.69,0.64,5,265,2,1,0,0,support,high
515,0.98,0.61,4,265,2,1,0,0,technical,medium
516,0.72,0.6,3,265,2,1,0,0,sales,high
517,0.69,0.74,4,266,2,1,0,0,support,low
518,0.87,0.98,4,266,2,1,0,0,product_mng,high
519,0.95,0.88,3,266,2,1,0,0,support,high
520,0.69,0.78,5,267,2,1,0,0,support,low
521,0.87,0.5,4,267,2,1,0,0,accounting,medium
522,0.64,0.48,4,267,2,1,0,0,sales,low
523,0.85,0.67,3,267,2,1,0,0,sales,low
524,0.65,0.68,3,268,2,1,0,0,technical,low
525,0.83,0.92,3,268,2,1,0,0,technical,medium
526,0.65,0.86,4,269,2,1,0,0,hr,medium
527,0.75,0.76,3,269,2,1,0,0,technical,medium
528,0.75,0.76,3,269,2,1,0,0,technical,medium
529,0.5,0.54,2,269,2,1,0,0,sales,medium
530,0.66,0.74,4,270,2,1,0,0,sales,low
531,0.8,0.76,3,270,2,1,0,0,marketing,low
532,0.56,0.63,4,271,2,1,0,0,product_mng,high
533,0.64,0.52,4,271,2,1,0,0,hr,medium
534,0.58,0.77,5,272,2,1,0,0,technical,low
535,0.53,0.74,4,272,2,1,0,0,RandD,low
536,0.93,0.68,3,272,2,1,0,0,sales,low
537,0.85,0.68,3,272,2,1,0,0,support,medium
538,0.55,0.9,4,273,2,1,0,0,sales,low
539,0.71,0.49,4,273,2,1,0,0,RandD,low
540,0.76,0.89,3,273,2,1,0,0,sales,medium
541,0.81,0.51,3,273,2,1,0,0,support,low
542,0.93,0.59,3,273,2,1,0,0,sales,medium
543,0.93,0.59,3,273,2,1,0,0,sales,medium
544,0.64,0.86,5,274,2,1,0,0,sales,low
545,0.41,0.58,5,274,2,1,0,0,sales,medium
546,0.88,0.45,5,274,2,1,0,0,support,medium
547,0.77,0.49,4,274,2,1,0,0,support,medium
548,0.64,0.79,4,274,2,1,0,0,technical,low
549,0.89,0.64,4,274,2,1,0,0,sales,low
550,0.86,0.82,4,274,2,1,0,0,sales,low
551,0.86,0.82,4,274,2,1,0,0,sales,low
552,0.53,0.51,3,274,2,1,0,0,product_mng,medium
553,0.53,0.51,3,274,2,1,0,0,product_mng,medium
554,0.48,0.45,3,277,2,1,0,0,accounting,high
555,0.76,0.54,5,278,2,1,0,0,technical,medium
556,0.65,0.98,3,283,2,1,0,0,technical,low
557,0.54,0.82,3,284,2,1,0,0,support,low
558,0.82,0.82,5,285,2,1,0,0,IT,low
559,0.79,0.82,3,98,3,1,0,0,hr,low
560,0.33,0.39,3,98,3,1,0,0,RandD,low
561,0.38,0.69,3,99,3,1,0,0,sales,high
562,0.65,0.92,3,101,3,1,0,0,IT,medium
563,0.42,0.56,2,103,3,1,0,0,marketing,medium
564,0.31,0.37,2,104,3,1,0,0,support,medium
565,0.66,0.56,2,104,3,1,0,0,support,medium
566,0.39,0.38,2,106,3,1,0,0,support,medium
567,0.57,0.78,3,109,3,1,0,0,sales,low
568,0.58,0.6,3,110,3,1,0,0,support,low
569,0.47,0.49,2,112,3,1,0,0,support,medium
570,0.58,0.72,3,113,3,1,0,0,management,medium
571,0.34,0.81,4,116,3,1,0,0,sales,low
572,0.75,0.59,3,117,3,1,0,0,RandD,medium
573,0.75,0.59,3,117,3,1,0,0,RandD,medium
574,0.27,0.55,5,121,3,1,0,0,sales,low
575,0.84,0.63,3,121,3,1,0,0,sales,low
576,0.84,0.63,3,121,3,1,0,0,sales,low
577,0.78,0.59,4,124,3,1,0,0,RandD,high
578,0.43,0.86,5,125,3,1,0,0,sales,low
579,0.19,0.5,5,126,3,1,0,0,RandD,medium
580,0.43,0.93,6,127,3,1,0,0,sales,medium
581,0.41,0.52,2,127,3,1,1,0,support,low
582,0.44,0.49,2,127,3,1,1,0,sales,low
583,0.43,0.5,2,127,3,1,1,0,sales,medium
584,0.41,0.52,2,127,3,1,1,0,support,low
585,0.41,0.52,2,127,3,1,1,0,support,low
586,0.38,0.81,5,128,3,1,0,0,accounting,low
587,0.65,0.37,5,128,3,1,0,0,product_mng,medium
588,0.69,0.91,4,128,3,1,0,0,sales,medium
589,0.54,0.67,2,129,3,1,0,0,sales,low
590,0.44,0.55,2,130,3,1,1,0,product_mng,low
591,0.4,0.56,2,130,3,1,1,0,sales,medium
592,0.37,0.46,2,130,3,1,1,0,technical,medium
593,0.99,0.53,4,131,3,1,0,0,technical,low
594,0.65,0.48,3,131,3,1,0,0,sales,medium
595,0.37,0.54,2,131,3,1,1,0,hr,medium
596,0.43,0.57,2,131,3,1,1,0,support,medium
597,0.37,0.54,2,131,3,1,1,0,hr,medium
598,0.37,0.54,2,131,3,1,1,0,hr,medium
599,0.92,0.76,5,132,3,1,0,0,RandD,low
600,0.92,0.76,5,132,3,1,0,0,RandD,low
601,0.44,0.53,3,132,3,1,0,0,technical,low
602,0.42,0.53,2,132,3,1,1,0,sales,low
603,0.81,0.83,3,133,3,1,0,0,IT,medium
604,0.9,0.63,4,134,3,1,0,0,sales,medium
605,0.98,0.64,4,134,3,1,0,0,technical,low
606,0.97,0.74,3,134,3,1,0,0,marketing,high
607,0.71,0.76,3,134,3,1,0,0,support,low
608,0.93,0.55,3,134,3,1,0,0,product_mng,low
609,0.93,0.96,5,135,3,1,0,0,sales,low
610,0.76,0.96,4,135,3,1,0,1,RandD,low
611,0.93,0.67,4,135,3,1,0,0,marketing,medium
612,0.83,0.57,3,135,3,1,0,0,support,low
613,0.58,0.48,3,135,3,1,0,0,hr,medium
614,0.58,0.48,3,135,3,1,0,0,hr,medium
615,0.36,0.45,2,135,3,1,0,0,support,high
616,0.66,0.71,3,136,3,1,0,0,technical,medium
617,0.6,0.54,3,136,3,1,0,0,technical,low
618,0.5,0.52,5,137,3,1,0,0,technical,medium
619,0.49,0.78,5,137,3,1,0,0,IT,low
620,0.54,0.45,4,137,3,1,0,0,management,medium
621,0.62,0.55,4,137,3,1,0,0,hr,medium
622,0.85,0.55,3,137,3,1,0,0,sales,low
623,0.93,0.68,3,137,3,1,0,0,sales,medium
624,0.11,0.55,2,137,3,1,1,0,RandD,low
625,0.36,0.52,2,137,3,1,1,0,sales,medium
626,0.39,0.68,2,137,3,1,0,0,sales,low
627,0.74,0.75,2,137,3,1,0,0,sales,low
628,0.87,0.82,5,138,3,1,0,0,management,low
629,0.14,0.81,4,138,3,1,0,0,sales,high
630,0.55,0.64,3,138,3,1,0,0,sales,low
631,0.54,0.42,3,138,3,1,0,0,support,medium
632,0.32,0.41,3,138,3,1,0,0,technical,medium
633,0.37,0.47,2,138,3,1,1,0,accounting,medium
634,0.37,0.47,2,138,3,1,1,0,accounting,medium
635,0.37,0.47,2,138,3,1,1,0,accounting,medium
636,0.7,0.91,5,139,3,1,0,0,technical,medium
637,0.9,0.64,4,139,3,1,0,0,management,medium
638,0.77,0.54,4,139,3,1,0,0,IT,low
639,0.77,0.54,4,139,3,1,0,0,IT,low
640,0.42,0.47,2,139,3,1,1,0,IT,medium
641,0.61,0.62,4,140,3,1,0,0,support,medium
642,0.87,0.58,3,140,3,1,0,0,support,medium
643,0.38,0.47,2,140,3,1,1,0,IT,low
644,0.48,0.71,2,140,3,1,0,0,support,low
645,0.63,0.7,6,141,3,1,0,0,marketing,medium
646,0.24,0.94,6,141,3,1,0,0,sales,low
647,0.24,0.94,6,141,3,1,0,0,sales,low
648,0.83,0.89,5,141,3,1,0,0,product_mng,low
649,0.53,0.57,5,141,3,1,0,0,technical,high
650,0.8,0.94,4,141,3,1,0,0,product_mng,medium
651,0.63,0.58,4,141,3,1,0,0,technical,medium
652,0.8,0.51,4,141,3,1,0,0,sales,medium
653,0.77,0.51,4,141,3,1,0,0,technical,low
654,0.4,0.5,2,141,3,1,1,0,technical,low
655,0.46,0.48,2,141,3,1,1,0,sales,low
656,0.42,0.52,2,141,3,1,1,0,sales,medium
657,0.4,0.5,2,141,3,1,1,0,technical,low
658,0.46,0.48,2,141,3,1,1,0,sales,low
659,0.4,0.5,2,141,3,1,1,0,technical,low
660,0.46,0.48,2,141,3,1,1,0,sales,low
661,0.59,0.91,4,142,3,1,0,0,support,medium
662,0.5,0.53,3,142,3,1,0,0,product_mng,medium
663,0.5,0.53,3,142,3,1,0,0,product_mng,medium
664,0.91,0.42,2,142,3,1,0,0,sales,medium
665,0.59,0.89,5,143,3,1,0,0,IT,low
666,0.93,0.63,4,143,3,1,0,0,product_mng,low
667,0.81,0.96,4,143,3,1,0,0,technical,medium
668,0.87,0.63,3,143,3,1,0,0,IT,low
669,0.42,0.54,2,143,3,1,1,0,sales,low
670,0.46,0.53,2,143,3,1,1,0,technical,low
671,0.41,0.47,2,143,3,1,1,0,technical,low
672,0.42,0.54,2,143,3,1,1,0,sales,low
673,0.42,0.54,2,143,3,1,1,0,sales,low
674,0.57,0.65,5,144,3,1,0,0,support,low
675,0.91,0.89,4,144,3,1,0,0,technical,low
676,0.72,0.76,4,144,3,1,0,0,accounting,low
677,0.56,0.68,3,144,3,1,0,0,sales,low
678,0.49,0.94,3,144,3,1,0,0,technical,medium
679,0.49,0.94,3,144,3,1,0,0,technical,medium
680,0.41,0.45,2,144,3,1,1,0,product_mng,low
681,0.4,0.47,2,144,3,1,1,0,sales,low
682,0.41,0.45,2,144,3,1,1,0,product_mng,low
683,0.41,0.45,2,144,3,1,1,0,product_mng,low
684,0.96,0.68,5,145,3,1,0,0,sales,medium
685,0.6,0.57,5,145,3,1,0,0,technical,low
686,0.58,0.77,4,145,3,1,0,0,support,low
687,0.58,0.71,4,145,3,1,0,1,RandD,medium
688,0.67,1,4,145,3,1,0,1,sales,medium
689,0.24,0.48,4,145,3,1,0,0,technical,high
690,0.64,0.62,4,145,3,1,0,0,sales,low
691,0.63,0.87,4,145,3,1,0,0,support,high
692,0.75,0.84,3,145,3,1,0,0,support,low
693,0.91,0.82,3,145,3,1,0,0,support,medium
694,0.54,0.71,3,145,3,1,0,0,sales,medium
695,0.79,0.9,5,146,3,1,0,0,support,high
696,0.42,0.47,4,146,3,1,0,0,sales,medium
697,0.8,0.8,4,146,3,1,0,0,IT,low
698,0.8,0.8,4,146,3,1,0,0,IT,low
699,0.31,0.53,2,146,3,1,0,0,support,low
700,0.72,0.58,5,147,3,1,0,0,sales,medium
701,0.97,0.76,3,147,3,1,0,0,support,low
702,0.54,0.65,3,147,3,1,0,0,support,low
703,0.9,0.9,3,147,3,1,0,0,RandD,medium
704,0.8,0.52,3,147,3,1,0,0,technical,medium
705,0.82,0.53,3,147,3,1,0,0,technical,low
706,0.82,0.53,3,147,3,1,0,0,technical,low
707,0.42,0.57,2,147,3,1,1,0,management,low
708,0.42,0.57,2,147,3,1,1,0,management,low
709,0.5,0.55,4,148,3,1,0,0,hr,low
710,0.76,0.57,3,148,3,1,0,0,support,low
711,0.76,0.57,3,148,3,1,0,0,support,low
712,0.36,0.48,2,148,3,1,1,0,management,medium
713,0.42,0.48,2,148,3,1,1,0,RandD,low
714,0.39,0.52,2,148,3,1,1,0,marketing,low
715,0.64,0.57,5,149,3,1,0,0,product_mng,medium
716,0.97,0.52,5,149,3,1,0,0,sales,medium
717,0.63,0.67,4,149,3,1,0,0,sales,medium
718,0.62,0.72,3,149,3,1,0,0,marketing,medium
719,0.62,0.72,3,149,3,1,0,0,marketing,medium
720,0.43,0.51,2,149,3,1,1,0,accounting,medium
721,0.5,0.93,6,150,3,1,0,0,technical,medium
722,0.62,0.64,5,150,3,1,0,0,technical,medium
723,0.7,0.74,4,150,3,1,0,0,technical,low
724,0.53,0.88,3,150,3,1,0,0,accounting,high
725,0.78,0.58,3,150,3,1,0,0,technical,low
726,0.72,0.68,3,150,3,1,0,0,product_mng,medium
727,0.31,0.63,3,150,3,1,0,0,sales,medium
728,0.31,0.63,3,150,3,1,0,0,sales,medium
729,0.38,0.5,2,150,3,1,1,0,support,medium
730,0.41,0.46,2,150,3,1,1,0,hr,low
731,0.5,0.48,2,150,3,1,0,0,technical,low
732,0.2,0.99,5,151,3,1,0,0,support,low
733,0.2,0.99,5,151,3,1,0,0,support,low
734,0.85,0.92,4,151,3,1,0,0,IT,medium
735,0.79,0.5,4,151,3,1,0,0,technical,medium
736,0.87,0.96,4,151,3,1,0,0,sales,medium
737,0.78,0.99,3,151,3,1,0,0,product_mng,low
738,0.69,0.68,3,151,3,1,0,0,support,low
739,0.84,0.8,3,151,3,1,0,0,RandD,low
740,0.38,0.5,2,151,3,1,1,0,hr,low
741,0.43,0.57,2,151,3,1,1,0,hr,low
742,0.41,0.7,2,151,3,1,0,0,accounting,low
743,0.66,0.72,5,152,3,1,0,0,sales,low
744,0.69,0.54,5,152,3,1,0,0,management,medium
745,0.81,0.5,4,152,3,1,0,0,RandD,low
746,0.54,0.49,4,152,3,1,0,0,sales,medium
747,0.34,0.57,4,152,3,1,0,0,accounting,low
748,0.86,0.51,4,152,3,1,0,0,sales,low
749,0.6,0.78,4,152,3,1,0,0,technical,medium
750,0.96,0.76,4,152,3,1,0,0,accounting,low
751,0.64,0.72,4,152,3,1,0,0,sales,medium
752,0.29,0.77,3,152,3,1,0,0,technical,low
753,0.39,0.58,3,152,3,1,0,0,accounting,low
754,0.38,0.57,2,152,3,1,1,0,hr,low
755,0.39,0.55,2,152,3,1,1,0,sales,medium
756,0.77,0.99,4,153,3,1,0,0,support,medium
757,0.37,0.63,4,153,3,1,0,0,sales,medium
758,0.59,0.63,4,153,3,1,0,0,sales,low
759,0.63,0.78,3,153,3,1,0,0,sales,medium
760,0.62,0.89,3,153,3,1,0,0,hr,low
761,0.85,0.82,3,153,3,1,0,0,sales,low
762,0.77,0.82,3,153,3,1,0,0,technical,medium
763,0.77,0.82,3,153,3,1,0,0,technical,medium
764,0.41,0.54,2,153,3,1,1,0,sales,low
765,0.45,0.46,2,153,3,1,1,0,technical,medium
766,0.41,0.54,2,153,3,1,1,0,sales,low
767,0.45,0.46,2,153,3,1,1,0,technical,medium
768,0.41,0.54,2,153,3,1,1,0,sales,low
769,0.57,0.68,4,154,3,1,0,0,management,medium
770,0.51,0.54,3,154,3,1,0,0,IT,medium
771,0.93,0.87,3,154,3,1,0,0,IT,low
772,0.56,0.94,3,154,3,1,0,0,support,low
773,0.56,0.94,3,154,3,1,0,0,support,low
774,0.42,0.57,2,154,3,1,1,0,marketing,medium
775,0.45,0.45,2,154,3,1,1,0,support,medium
776,0.43,0.52,2,154,3,1,1,0,product_mng,medium
777,0.37,0.51,2,154,3,1,1,0,sales,low
778,0.42,0.57,2,154,3,1,1,0,marketing,medium
779,0.45,0.45,2,154,3,1,1,0,support,medium
780,0.42,0.57,2,154,3,1,1,0,marketing,medium
781,0.45,0.45,2,154,3,1,1,0,support,medium
782,0.37,0.51,2,154,3,1,1,0,sales,low
783,0.59,0.88,4,155,3,1,0,0,support,low
784,0.98,0.78,4,155,3,1,0,0,technical,low
785,0.73,0.87,4,155,3,1,0,0,technical,high
786,0.52,0.88,4,155,3,1,0,0,product_mng,low
787,0.63,0.59,3,155,3,1,0,0,sales,medium
788,0.78,0.95,3,155,3,1,0,0,support,medium
789,0.45,0.51,2,155,3,1,1,0,sales,medium
790,0.83,0.94,5,156,3,1,0,0,sales,low
791,0.93,0.94,4,156,3,1,0,0,marketing,low
792,0.78,0.66,4,156,3,1,0,0,technical,low
793,0.61,0.51,3,156,3,1,0,0,marketing,medium
794,0.76,0.5,3,156,3,1,0,0,support,medium
795,0.9,0.68,3,156,3,1,0,0,sales,high
796,0.66,0.61,3,156,3,1,0,0,technical,medium
797,0.56,0.5,3,156,3,1,0,0,sales,medium
798,0.41,0.46,2,156,3,1,1,0,sales,low
799,0.44,0.47,2,156,3,1,1,0,sales,medium
800,0.93,0.95,2,156,3,1,0,0,support,low
801,0.63,0.85,2,156,3,1,0,0,hr,medium
802,0.41,0.46,2,156,3,1,1,0,sales,low
803,0.41,0.46,2,156,3,1,1,0,sales,low
804,0.65,0.51,4,157,3,1,0,0,sales,medium
805,0.93,0.97,4,158,3,1,0,0,technical,medium
806,0.91,0.62,4,158,3,1,0,0,sales,medium
807,0.96,0.59,3,158,3,1,0,0,accounting,high
808,0.62,0.73,3,158,3,1,0,0,sales,low
809,0.82,0.57,2,158,3,1,0,0,hr,medium
810,0.67,0.7,5,159,3,1,0,0,support,medium
811,0.77,0.73,4,159,3,1,0,0,sales,medium
812,0.91,0.75,4,159,3,1,0,0,support,low
813,0.91,0.75,4,159,3,1,0,0,support,low
814,0.59,0.73,3,159,3,1,0,0,technical,medium
815,0.57,0.54,3,159,3,1,0,0,accounting,medium
816,0.43,0.57,2,159,3,1,1,0,technical,low
817,0.37,0.47,2,159,3,1,1,0,product_mng,medium
818,0.91,0.71,2,159,3,1,0,0,sales,low
819,0.66,0.62,2,159,3,1,0,0,technical,medium
820,0.78,0.68,2,159,3,1,0,0,support,medium
821,0.78,0.68,2,159,3,1,0,0,support,medium
822,0.43,0.57,2,159,3,1,1,0,technical,low
823,0.82,0.75,5,160,3,1,0,0,product_mng,high
824,0.74,0.74,5,160,3,1,0,0,sales,high
825,0.74,0.74,5,160,3,1,0,0,sales,high
826,0.61,0.57,4,160,3,1,0,0,support,low
827,0.75,0.92,3,160,3,1,0,0,technical,medium
828,0.45,0.51,2,160,3,1,1,1,sales,low
829,0.34,0.71,2,160,3,1,0,0,sales,medium
830,0.45,0.51,2,160,3,1,1,1,sales,low
831,0.45,0.51,2,160,3,1,1,1,sales,low
832,1,0.92,5,161,3,1,0,0,support,low
833,0.67,0.58,5,161,3,1,0,0,support,low
834,0.96,0.54,5,161,3,1,0,0,accounting,high
835,0.61,0.96,4,161,3,1,0,0,technical,medium
836,0.61,0.7,4,161,3,1,0,0,management,high
837,0.58,0.73,5,162,3,1,0,0,technical,medium
838,1,0.8,5,162,3,1,0,0,technical,medium
839,0.68,0.91,4,162,3,1,0,0,technical,medium
840,0.57,0.65,4,162,3,1,0,0,sales,low
841,0.82,0.53,4,162,3,1,0,0,technical,low
842,0.47,0.57,3,162,3,1,0,0,sales,medium
843,0.48,0.94,3,162,3,1,0,0,sales,medium
844,0.7,0.92,3,162,3,1,0,0,sales,low
845,0.86,0.92,3,162,3,1,0,0,accounting,medium
846,0.51,0.57,3,162,3,1,0,0,RandD,medium
847,0.48,0.71,2,162,3,1,0,0,sales,high
848,0.48,0.71,2,162,3,1,0,0,sales,high
849,0.58,0.83,4,163,3,1,0,0,product_mng,low
850,0.59,0.65,4,163,3,1,0,0,RandD,low
851,0.66,0.98,4,163,3,1,0,0,sales,low
852,0.6,0.77,4,163,3,1,0,0,marketing,low
853,0.71,0.74,3,163,3,1,0,0,marketing,medium
854,0.65,0.9,3,163,3,1,0,0,marketing,medium
855,0.56,0.89,3,163,3,1,0,0,technical,high
856,0.72,0.7,3,163,3,1,0,0,sales,medium
857,0.53,0.73,3,163,3,1,0,0,IT,low
858,0.53,0.73,3,163,3,1,0,0,IT,low
859,0.56,0.67,5,165,3,1,0,0,management,medium
860,0.31,0.49,4,165,3,1,0,0,technical,low
861,0.41,0.68,3,165,3,1,0,0,product_mng,medium
862,0.61,0.73,3,165,3,1,0,0,IT,low
863,0.83,0.78,3,165,3,1,0,0,sales,medium
864,0.64,0.91,3,165,3,1,0,0,support,low
865,0.64,0.91,3,165,3,1,0,0,support,low
866,0.5,0.62,4,166,3,1,0,0,support,low
867,0.97,0.55,4,166,3,1,0,0,accounting,high
868,0.59,0.66,3,166,3,1,0,0,management,low
869,0.86,1,3,166,3,1,0,0,accounting,medium
870,0.74,0.98,3,166,3,1,0,1,management,high
871,0.74,0.98,3,166,3,1,0,1,management,high
872,0.28,0.94,6,167,3,1,0,0,RandD,low
873,0.41,0.96,5,167,3,1,0,0,technical,low
874,0.64,0.55,4,167,3,1,0,0,technical,medium
875,0.74,0.7,4,167,3,1,0,0,technical,low
876,0.69,0.69,4,167,3,1,0,0,support,low
877,0.63,0.5,4,167,3,1,0,0,technical,medium
878,0.83,0.5,4,167,3,1,0,0,RandD,medium
879,0.9,0.52,4,167,3,1,0,0,technical,low
880,0.92,0.51,4,167,3,1,0,0,IT,medium
881,0.91,0.77,4,167,3,1,0,0,IT,medium
882,0.39,0.36,3,168,3,1,0,0,sales,low
883,0.51,1,3,168,3,1,0,0,RandD,medium
884,0.96,0.73,5,169,3,1,0,0,product_mng,low
885,0.74,0.44,5,169,3,1,0,0,technical,medium
886,0.51,0.95,4,169,3,1,0,0,sales,low
887,0.68,0.55,4,169,3,1,0,0,sales,low
888,0.99,0.98,4,169,3,1,0,0,technical,low
889,0.4,0.37,3,169,3,1,0,0,support,medium
890,0.87,0.64,2,169,3,1,0,0,marketing,medium
891,0.81,0.75,5,170,3,1,0,0,product_mng,medium
892,0.44,0.67,5,170,3,1,0,0,marketing,medium
893,0.44,0.55,3,170,3,1,0,0,IT,low
894,0.63,0.93,6,171,3,1,0,0,support,low
895,0.83,0.88,5,171,3,1,0,0,IT,medium
896,0.19,0.79,5,171,3,1,0,0,technical,low
897,0.56,0.98,5,171,3,1,0,0,sales,low
898,0.56,0.98,5,171,3,1,0,0,sales,low
899,0.49,0.87,4,171,3,1,0,0,marketing,medium
900,0.52,0.95,3,171,3,1,0,0,support,low
901,0.67,0.83,3,171,3,1,0,0,marketing,medium
902,0.76,0.82,4,172,3,1,0,0,sales,medium
903,0.8,0.65,4,172,3,1,0,0,accounting,low
904,0.87,0.73,3,172,3,1,0,0,support,low
905,0.76,0.98,4,173,3,1,0,0,sales,low
906,0.55,0.88,3,173,3,1,0,0,technical,low
907,0.68,0.65,3,173,3,1,0,0,marketing,high
908,0.68,0.65,3,173,3,1,0,0,marketing,high
909,0.75,0.49,2,173,3,1,0,0,RandD,low
910,0.92,0.96,5,174,3,1,0,0,technical,low
911,0.52,0.55,5,174,3,1,0,0,sales,medium
912,0.52,0.55,5,174,3,1,0,0,sales,medium
913,0.78,0.68,4,174,3,1,0,0,RandD,low
914,0.64,0.59,3,174,3,1,0,0,accounting,low
915,0.95,0.96,5,175,3,1,0,1,RandD,medium
916,0.58,0.9,4,175,3,1,0,0,management,low
917,0.61,0.7,4,175,3,1,0,0,IT,medium
918,0.99,0.9,4,175,3,1,0,0,sales,high
919,0.64,0.89,3,175,3,1,0,0,product_mng,high
920,0.74,0.54,3,175,3,1,0,0,IT,high
921,0.96,0.9,3,175,3,1,0,0,sales,low
922,0.6,0.74,3,175,3,1,0,0,hr,low
923,0.49,0.65,4,176,3,1,0,0,hr,medium
924,0.68,0.69,4,176,3,1,0,0,IT,medium
925,0.72,0.63,3,176,3,1,0,0,technical,low
926,0.52,0.59,2,176,3,1,0,0,IT,low
927,0.15,0.74,2,176,3,1,0,0,sales,low
928,0.63,0.57,4,177,3,1,0,0,sales,low
929,0.79,0.99,4,177,3,1,0,0,support,medium
930,0.67,0.59,3,177,3,1,0,0,IT,low
931,0.62,0.71,3,177,3,1,0,0,IT,low
932,0.6,0.55,3,177,3,1,0,0,accounting,low
933,0.5,0.6,2,177,3,1,0,0,IT,medium
934,0.19,0.48,6,178,3,1,0,0,sales,medium
935,0.7,0.64,4,178,3,1,0,1,marketing,high
936,0.91,0.68,4,178,3,1,0,0,sales,medium
937,0.62,0.78,3,178,3,1,0,0,technical,low
938,0.68,0.49,3,178,3,1,0,0,RandD,low
939,0.55,0.68,3,178,3,1,0,0,technical,high
940,0.16,0.7,3,178,3,1,0,0,technical,low
941,0.68,0.49,3,178,3,1,0,0,RandD,low
942,0.55,0.68,3,178,3,1,0,0,technical,high
943,0.16,0.7,3,178,3,1,0,0,technical,low
944,0.7,0.67,3,179,3,1,0,0,sales,medium
945,0.55,0.91,3,179,3,1,0,0,support,low
946,0.76,0.56,3,179,3,1,0,0,sales,low
947,0.76,0.56,3,179,3,1,0,0,sales,low
948,0.99,0.81,5,180,3,1,0,0,technical,medium
949,0.71,0.69,4,180,3,1,0,0,RandD,medium
950,0.26,0.69,4,180,3,1,0,0,accounting,low
951,0.5,0.49,3,180,3,1,0,0,marketing,low
952,0.63,0.47,3,180,3,1,0,0,support,high
953,0.75,0.73,5,181,3,1,0,0,technical,low
954,0.8,0.66,4,181,3,1,0,0,sales,low
955,0.58,0.53,4,181,3,1,0,0,sales,low
956,0.53,0.96,3,181,3,1,0,0,support,high
957,0.99,0.68,3,181,3,1,0,0,support,medium
958,0.55,0.9,3,181,3,1,0,0,RandD,low
959,0.84,0.73,3,181,3,1,0,0,sales,medium
960,0.49,0.63,3,181,3,1,0,0,product_mng,medium
961,0.49,0.63,3,181,3,1,0,0,product_mng,medium
962,1,0.93,5,182,3,1,0,0,support,medium
963,1,0.59,5,182,3,1,0,0,management,medium
964,0.63,0.85,4,182,3,1,0,0,sales,high
965,0.63,0.85,4,182,3,1,0,0,sales,high
966,0.68,0.55,3,182,3,1,0,0,technical,medium
967,0.66,0.69,3,182,3,1,0,0,technical,low
968,0.16,0.42,3,182,3,1,0,0,product_mng,low
969,0.16,0.42,3,182,3,1,0,0,product_mng,low
970,0.98,0.96,5,183,3,1,0,0,accounting,medium
971,0.74,0.88,5,183,3,1,0,0,accounting,medium
972,0.94,0.78,3,184,3,1,0,0,technical,medium
973,0.85,0.9,3,184,3,1,0,0,support,low
974,0.77,0.97,3,184,3,1,0,0,marketing,medium
975,0.92,0.88,3,184,3,1,0,0,technical,low
976,0.5,0.5,3,184,3,1,0,0,support,low
977,0.84,0.85,4,185,3,1,0,0,IT,medium
978,0.6,0.91,4,185,3,1,0,0,product_mng,low
979,0.89,0.51,4,185,3,1,0,0,sales,high
980,0.9,0.57,4,185,3,1,0,0,technical,medium
981,0.89,0.51,4,185,3,1,0,0,sales,high
982,0.9,0.57,4,185,3,1,0,0,technical,medium
983,0.94,0.83,2,185,3,1,0,0,technical,medium
984,0.68,0.8,4,186,3,1,0,0,support,low
985,0.95,0.5,4,186,3,1,0,0,sales,low
986,0.74,0.86,3,186,3,1,0,0,sales,high
987,0.83,0.83,3,186,3,1,0,1,marketing,medium
988,0.84,0.6,3,186,3,1,0,0,support,medium
989,0.75,0.74,3,186,3,1,0,0,RandD,medium
990,0.57,0.46,3,186,3,1,0,0,IT,medium
991,0.57,0.46,3,186,3,1,0,0,IT,medium
992,0.58,0.8,5,187,3,1,0,0,product_mng,low
993,0.8,0.99,5,187,3,1,0,0,technical,medium
994,0.84,0.75,3,187,3,1,0,0,technical,medium
995,0.82,0.92,3,187,3,1,0,0,hr,medium
996,0.6,0.97,3,187,3,1,0,0,sales,medium
997,0.56,0.81,4,188,3,1,0,0,marketing,low
998,0.56,0.81,4,188,3,1,0,0,marketing,low
999,0.59,0.72,3,188,3,1,0,0,technical,low
1000,0.91,0.99,3,188,3,1,0,0,support,medium
1001,0.97,0.5,3,188,3,1,0,0,sales,low
1002,0.73,0.92,6,189,3,1,0,0,sales,medium
1003,0.73,0.92,6,189,3,1,0,0,sales,medium
1004,1,0.73,5,189,3,1,0,0,product_mng,low
1005,1,0.73,5,189,3,1,0,0,product_mng,low
1006,0.71,0.97,3,189,3,1,0,0,technical,high
1007,0.72,0.88,3,189,3,1,0,0,management,high
1008,0.72,0.88,3,189,3,1,0,0,management,high
1009,0.89,0.39,6,190,3,1,0,0,RandD,medium
1010,0.94,0.58,5,190,3,1,0,0,support,high
1011,0.74,0.56,4,190,3,1,0,0,accounting,low
